paper_id,claim_id,table_figure,claim,claim_type,mode,digits,value_script,value_paper,match,value_rewrite,match_rewrite,holds,defect_locus,notes
offer-westort_coppock_green_2021,table_d3_cell_077,table_d3,"TABLE D3, Static, rmse_best, best arm 0.14",pipeline,,3,NA,0.026,NA,0.02627597731662403,1,NA,NA,"The rewrite gives 0.026, which is the published value."
offer-westort_coppock_green_2021,table_d3_cell_078,table_d3,"TABLE D3, Static, rmse_te, best arm 0.14",pipeline,,3,NA,0.035,NA,0.03488544905548268,1,NA,NA,"The rewrite gives 0.035, which is the published value."
offer-westort_coppock_green_2021,table_d3_cell_079,table_d3,"TABLE D3, Static, cov_best, best arm 0.14",pipeline,,3,NA,0.938,NA,0.9378000000000002,1,NA,NA,"The rewrite gives 0.938, which is the published value."
offer-westort_coppock_green_2021,table_d3_cell_080,table_d3,"TABLE D3, Static, cov_te, best arm 0.14",pipeline,,3,NA,0.949,NA,0.9488,1,NA,NA,"The rewrite gives 0.949, which is the published value."
offer-westort_coppock_green_2021,table_d3_cell_081,table_d3,"TABLE D3, Static, correct, best arm 0.15",pipeline,,3,NA,0.575,NA,0.5749000000000003,1,NA,NA,"The rewrite gives 0.575, which is the published value."
offer-westort_coppock_green_2021,table_d3_cell_082,table_d3,"TABLE D3, Static, rmse_best, best arm 0.15",pipeline,,3,NA,0.027,NA,0.02737130694350647,1,NA,NA,"The rewrite gives 0.027, which is the published value."
offer-westort_coppock_green_2021,table_d3_cell_083,table_d3,"TABLE D3, Static, rmse_te, best arm 0.15",pipeline,,3,NA,0.035,NA,0.035385673966644673,1,NA,NA,"The rewrite gives 0.035, which is the published value."
offer-westort_coppock_green_2021,table_d3_cell_084,table_d3,"TABLE D3, Static, cov_best, best arm 0.15",pipeline,,3,NA,0.937,NA,0.9367000000000002,1,NA,NA,"The rewrite gives 0.937, which is the published value."
offer-westort_coppock_green_2021,table_d3_cell_085,table_d3,"TABLE D3, Static, cov_te, best arm 0.15",pipeline,,3,NA,0.946,NA,0.9461000000000002,1,NA,NA,"The rewrite gives 0.946, which is the published value."
offer-westort_coppock_green_2021,table_d3_cell_086,table_d3,"TABLE D3, Static, correct, best arm 0.16",pipeline,,3,NA,0.666,NA,0.6664000000000002,1,NA,NA,"The rewrite gives 0.666, which is the published value."
offer-westort_coppock_green_2021,table_d3_cell_087,table_d3,"TABLE D3, Static, rmse_best, best arm 0.16",pipeline,,3,NA,0.028,NA,0.02790174800224895,1,NA,NA,"The rewrite gives 0.028, which is the published value."
offer-westort_coppock_green_2021,table_d3_cell_088,table_d3,"TABLE D3, Static, rmse_te, best arm 0.16",pipeline,,3,NA,0.036,NA,0.03604820818503658,1,NA,NA,"The rewrite gives 0.036, which is the published value."
offer-westort_coppock_green_2021,table_d3_cell_089,table_d3,"TABLE D3, Static, cov_best, best arm 0.16",pipeline,,3,NA,0.944,NA,0.9442000000000004,1,NA,NA,"The rewrite gives 0.944, which is the published value."
offer-westort_coppock_green_2021,table_d3_cell_090,table_d3,"TABLE D3, Static, cov_te, best arm 0.16",pipeline,,3,NA,0.953,NA,0.9525,1,NA,NA,"The rewrite gives 0.953, which is the published value."
offer-westort_coppock_green_2021,table_d3_cell_091,table_d3,"TABLE D3, Static, correct, best arm 0.17",pipeline,,3,NA,0.750,NA,0.7495999999999997,1,NA,NA,"The rewrite gives 0.750, which is the published value."
offer-westort_coppock_green_2021,table_d3_cell_092,table_d3,"TABLE D3, Static, rmse_best, best arm 0.17",pipeline,,3,NA,0.028,NA,0.02830176411292225,1,NA,NA,"The rewrite gives 0.028, which is the published value."
offer-westort_coppock_green_2021,table_d3_cell_093,table_d3,"TABLE D3, Static, rmse_te, best arm 0.17",pipeline,,3,NA,0.037,NA,0.03662703842352665,1,NA,NA,"The rewrite gives 0.037, which is the published value."
offer-westort_coppock_green_2021,table_d3_cell_094,table_d3,"TABLE D3, Static, cov_best, best arm 0.17",pipeline,,3,NA,0.947,NA,0.9467,1,NA,NA,"The rewrite gives 0.947, which is the published value."
offer-westort_coppock_green_2021,table_d3_cell_095,table_d3,"TABLE D3, Static, cov_te, best arm 0.17",pipeline,,3,NA,0.950,NA,0.9497,1,NA,NA,"The rewrite gives 0.950, which is the published value."
offer-westort_coppock_green_2021,table_d3_cell_096,table_d3,"TABLE D3, Static, correct, best arm 0.18",pipeline,,3,NA,0.826,NA,0.8259999999999997,1,NA,NA,"The rewrite gives 0.826, which is the published value."
offer-westort_coppock_green_2021,table_d3_cell_097,table_d3,"TABLE D3, Static, rmse_best, best arm 0.18",pipeline,,3,NA,0.029,NA,0.02918205925298662,1,NA,NA,"The rewrite gives 0.029, which is the published value."
offer-westort_coppock_green_2021,table_d3_cell_098,table_d3,"TABLE D3, Static, rmse_te, best arm 0.18",pipeline,,3,NA,0.037,NA,0.03685934111206263,1,NA,NA,"The rewrite gives 0.037, which is the published value."
offer-westort_coppock_green_2021,table_d3_cell_099,table_d3,"TABLE D3, Static, cov_best, best arm 0.18",pipeline,,3,NA,0.944,NA,0.9434999999999998,1,NA,NA,"The rewrite gives 0.943, which is the published value."
offer-westort_coppock_green_2021,table_d3_cell_100,table_d3,"TABLE D3, Static, cov_te, best arm 0.18",pipeline,,3,NA,0.951,NA,0.9505,1,NA,NA,"The rewrite gives 0.951, which is the published value."
offer-westort_coppock_green_2021,table_d3_cell_101,table_d3,"TABLE D3, Static, correct, best arm 0.19",pipeline,,3,NA,0.870,NA,0.8699000000000001,1,NA,NA,"The rewrite gives 0.870, which is the published value."
offer-westort_coppock_green_2021,table_d3_cell_102,table_d3,"TABLE D3, Static, rmse_best, best arm 0.19",pipeline,,3,NA,0.030,NA,0.03013335945126487,1,NA,NA,"The rewrite gives 0.030, which is the published value."
offer-westort_coppock_green_2021,table_d3_cell_103,table_d3,"TABLE D3, Static, rmse_te, best arm 0.19",pipeline,,3,NA,0.038,NA,0.03774880811989993,1,NA,NA,"The rewrite gives 0.038, which is the published value."
offer-westort_coppock_green_2021,table_d3_cell_104,table_d3,"TABLE D3, Static, cov_best, best arm 0.19",pipeline,,3,NA,0.939,NA,0.9393000000000004,1,NA,NA,"The rewrite gives 0.939, which is the published value."
offer-westort_coppock_green_2021,table_d3_cell_105,table_d3,"TABLE D3, Static, cov_te, best arm 0.19",pipeline,,3,NA,0.948,NA,0.9478,1,NA,NA,"The rewrite gives 0.948, which is the published value."
offer-westort_coppock_green_2021,table_d3_cell_106,table_d3,"TABLE D3, Static, correct, best arm 0.2",pipeline,,3,NA,0.909,NA,0.9086,1,NA,NA,"The rewrite gives 0.909, which is the published value."
offer-westort_coppock_green_2021,table_d3_cell_107,table_d3,"TABLE D3, Static, rmse_best, best arm 0.2",pipeline,,3,NA,0.031,NA,0.03057578548020312,1,NA,NA,"The rewrite gives 0.031, which is the published value."
offer-westort_coppock_green_2021,table_d3_cell_108,table_d3,"TABLE D3, Static, rmse_te, best arm 0.2",pipeline,,3,NA,0.038,NA,0.03778077487367352,1,NA,NA,"The rewrite gives 0.038, which is the published value."
offer-westort_coppock_green_2021,table_d3_cell_109,table_d3,"TABLE D3, Static, cov_best, best arm 0.2",pipeline,,3,NA,0.941,NA,0.9407,1,NA,NA,"The rewrite gives 0.941, which is the published value."
offer-westort_coppock_green_2021,table_d3_cell_110,table_d3,"TABLE D3, Static, cov_te, best arm 0.2",pipeline,,3,NA,0.949,NA,0.9485000000000005,1,NA,NA,"The rewrite gives 0.949, which is the published value."
offer-westort_coppock_green_2021,table_d3_cell_111,table_d3,"TABLE D3, CA, correct, best arm 0.1",pipeline,,3,NA,0.106,NA,0.10580000000000006,1,NA,NA,"The rewrite gives 0.106, which is the published value."
offer-westort_coppock_green_2021,table_d3_cell_112,table_d3,"TABLE D3, CA, rmse_best, best arm 0.1",pipeline,,3,NA,0.037,NA,0.03704757088521536,1,NA,NA,"The rewrite gives 0.037, which is the published value."
offer-westort_coppock_green_2021,table_d3_cell_113,table_d3,"TABLE D3, CA, rmse_te, best arm 0.1",pipeline,,3,NA,0.043,NA,0.0428543114495956,1,NA,NA,"The rewrite gives 0.043, which is the published value."
offer-westort_coppock_green_2021,table_d3_cell_114,table_d3,"TABLE D3, CA, cov_best, best arm 0.1",pipeline,,3,NA,0.843,NA,0.8427999999999997,1,NA,NA,"The rewrite gives 0.843, which is the published value."
offer-westort_coppock_green_2021,table_d3_cell_115,table_d3,"TABLE D3, CA, cov_te, best arm 0.1",pipeline,,3,NA,0.854,NA,0.8541,1,NA,NA,"The rewrite gives 0.854, which is the published value."
offer-westort_coppock_green_2021,table_d3_cell_116,table_d3,"TABLE D3, CA, correct, best arm 0.11",pipeline,,3,NA,0.174,NA,0.17400000000000018,1,NA,NA,"The rewrite gives 0.174, which is the published value."
offer-westort_coppock_green_2021,table_d3_cell_117,table_d3,"TABLE D3, CA, rmse_best, best arm 0.11",pipeline,,3,NA,0.034,NA,0.034299514826319,1,NA,NA,"The rewrite gives 0.034, which is the published value."
offer-westort_coppock_green_2021,table_d3_cell_118,table_d3,"TABLE D3, CA, rmse_te, best arm 0.11",pipeline,,3,NA,0.041,NA,0.04076995020301906,1,NA,NA,"The rewrite gives 0.041, which is the published value."
offer-westort_coppock_green_2021,table_d3_cell_119,table_d3,"TABLE D3, CA, cov_best, best arm 0.11",pipeline,,3,NA,0.879,NA,0.8793,1,NA,NA,"The rewrite gives 0.879, which is the published value."
offer-westort_coppock_green_2021,table_d3_cell_120,table_d3,"TABLE D3, CA, cov_te, best arm 0.11",pipeline,,3,NA,0.886,NA,0.8863000000000002,1,NA,NA,"The rewrite gives 0.886, which is the published value."
offer-westort_coppock_green_2021,table_d3_cell_121,table_d3,"TABLE D3, CA, correct, best arm 0.12",pipeline,,3,NA,0.275,NA,0.2746999999999989,1,NA,NA,"The rewrite gives 0.275, which is the published value."
offer-westort_coppock_green_2021,table_d3_cell_122,table_d3,"TABLE D3, CA, rmse_best, best arm 0.12",pipeline,,3,NA,0.033,NA,0.03328997529473111,1,NA,NA,"The rewrite gives 0.033, which is the published value."
offer-westort_coppock_green_2021,table_d3_cell_123,table_d3,"TABLE D3, CA, rmse_te, best arm 0.12",pipeline,,3,NA,0.040,NA,0.03958488569454596,1,NA,NA,"The rewrite gives 0.040, which is the published value."
offer-westort_coppock_green_2021,table_d3_cell_124,table_d3,"TABLE D3, CA, cov_best, best arm 0.12",pipeline,,3,NA,0.897,NA,0.8973999999999999,1,NA,NA,"The rewrite gives 0.897, which is the published value."
offer-westort_coppock_green_2021,table_d3_cell_125,table_d3,"TABLE D3, CA, cov_te, best arm 0.12",pipeline,,3,NA,0.900,NA,0.9001999999999997,1,NA,NA,"The rewrite gives 0.900, which is the published value."
offer-westort_coppock_green_2021,table_d3_cell_126,table_d3,"TABLE D3, CA, correct, best arm 0.13",pipeline,,3,NA,0.375,NA,0.3749000000000016,1,NA,NA,"The rewrite gives 0.375, which is the published value."
offer-westort_coppock_green_2021,table_d3_cell_127,table_d3,"TABLE D3, CA, rmse_best, best arm 0.13",pipeline,,3,NA,0.032,NA,0.03183577516076274,1,NA,NA,"The rewrite gives 0.032, which is the published value."
offer-westort_coppock_green_2021,table_d3_cell_128,table_d3,"TABLE D3, CA, rmse_te, best arm 0.13",pipeline,,3,NA,0.038,NA,0.03826553507349072,1,NA,NA,"The rewrite gives 0.038, which is the published value."
offer-westort_coppock_green_2021,table_d3_cell_129,table_d3,"TABLE D3, CA, cov_best, best arm 0.13",pipeline,,3,NA,0.910,NA,0.9101,1,NA,NA,"The rewrite gives 0.910, which is the published value."
offer-westort_coppock_green_2021,table_d3_cell_130,table_d3,"TABLE D3, CA, cov_te, best arm 0.13",pipeline,,3,NA,0.907,NA,0.9065,1,NA,NA,"The rewrite gives 0.906, which is the published value."
offer-westort_coppock_green_2021,table_d3_cell_131,table_d3,"TABLE D3, CA, correct, best arm 0.14",pipeline,,3,NA,0.502,NA,0.5019000000000007,1,NA,NA,"The rewrite gives 0.502, which is the published value."
offer-westort_coppock_green_2021,table_d3_cell_132,table_d3,"TABLE D3, CA, rmse_best, best arm 0.14",pipeline,,3,NA,0.030,NA,0.02967455155497818,1,NA,NA,"The rewrite gives 0.030, which is the published value."
offer-westort_coppock_green_2021,table_d3_cell_133,table_d3,"TABLE D3, CA, rmse_te, best arm 0.14",pipeline,,3,NA,0.037,NA,0.03659840524547572,1,NA,NA,"The rewrite gives 0.037, which is the published value."
offer-westort_coppock_green_2021,table_d3_cell_134,table_d3,"TABLE D3, CA, cov_best, best arm 0.14",pipeline,,3,NA,0.929,NA,0.9291,1,NA,NA,"The rewrite gives 0.929, which is the published value."
offer-westort_coppock_green_2021,table_d3_cell_135,table_d3,"TABLE D3, CA, cov_te, best arm 0.14",pipeline,,3,NA,0.921,NA,0.9208,1,NA,NA,"The rewrite gives 0.921, which is the published value."
offer-westort_coppock_green_2021,table_d3_cell_136,table_d3,"TABLE D3, CA, correct, best arm 0.15",pipeline,,3,NA,0.636,NA,0.6357000000000002,1,NA,NA,"The rewrite gives 0.636, which is the published value."
offer-westort_coppock_green_2021,table_d3_cell_137,table_d3,"TABLE D3, CA, rmse_best, best arm 0.15",pipeline,,3,NA,0.028,NA,0.02797271859841051,1,NA,NA,"The rewrite gives 0.028, which is the published value."
offer-westort_coppock_green_2021,table_d3_cell_138,table_d3,"TABLE D3, CA, rmse_te, best arm 0.15",pipeline,,3,NA,0.035,NA,0.03459286246994437,1,NA,NA,"The rewrite gives 0.035, which is the published value."
offer-westort_coppock_green_2021,table_d3_cell_139,table_d3,"TABLE D3, CA, cov_best, best arm 0.15",pipeline,,3,NA,0.940,NA,0.9397,1,NA,NA,"The rewrite gives 0.940, which is the published value."
offer-westort_coppock_green_2021,table_d3_cell_140,table_d3,"TABLE D3, CA, cov_te, best arm 0.15",pipeline,,3,NA,0.936,NA,0.9358,1,NA,NA,"The rewrite gives 0.936, which is the published value."
offer-westort_coppock_green_2021,table_d3_cell_141,table_d3,"TABLE D3, CA, correct, best arm 0.16",pipeline,,3,NA,0.728,NA,0.7276000000000002,1,NA,NA,"The rewrite gives 0.728, which is the published value."
offer-westort_coppock_green_2021,table_d3_cell_142,table_d3,"TABLE D3, CA, rmse_best, best arm 0.16",pipeline,,3,NA,0.027,NA,0.02688502871850178,1,NA,NA,"The rewrite gives 0.027, which is the published value."
offer-westort_coppock_green_2021,table_d3_cell_143,table_d3,"TABLE D3, CA, rmse_te, best arm 0.16",pipeline,,3,NA,0.033,NA,0.03343483780183044,1,NA,NA,"The rewrite gives 0.033, which is the published value."
offer-westort_coppock_green_2021,table_d3_cell_144,table_d3,"TABLE D3, CA, cov_best, best arm 0.16",pipeline,,3,NA,0.944,NA,0.9439000000000004,1,NA,NA,"The rewrite gives 0.944, which is the published value."
offer-westort_coppock_green_2021,table_d3_cell_145,table_d3,"TABLE D3, CA, cov_te, best arm 0.16",pipeline,,3,NA,0.942,NA,0.9423,1,NA,NA,"The rewrite gives 0.942, which is the published value."
offer-westort_coppock_green_2021,table_d3_cell_146,table_d3,"TABLE D3, CA, correct, best arm 0.17",pipeline,,3,NA,0.820,NA,0.8197999999999998,1,NA,NA,"The rewrite gives 0.820, which is the published value."
offer-westort_coppock_green_2021,table_d3_cell_147,table_d3,"TABLE D3, CA, rmse_best, best arm 0.17",pipeline,,3,NA,0.026,NA,0.02613243930396908,1,NA,NA,"The rewrite gives 0.026, which is the published value."
offer-westort_coppock_green_2021,table_d3_cell_148,table_d3,"TABLE D3, CA, rmse_te, best arm 0.17",pipeline,,3,NA,0.033,NA,0.03260724921248501,1,NA,NA,"The rewrite gives 0.033, which is the published value."
offer-westort_coppock_green_2021,table_d3_cell_149,table_d3,"TABLE D3, CA, cov_best, best arm 0.17",pipeline,,3,NA,0.947,NA,0.9474,1,NA,NA,"The rewrite gives 0.947, which is the published value."
offer-westort_coppock_green_2021,table_d3_cell_150,table_d3,"TABLE D3, CA, cov_te, best arm 0.17",pipeline,,3,NA,0.943,NA,0.9431,1,NA,NA,"The rewrite gives 0.943, which is the published value."
offer-westort_coppock_green_2021,table_d3_cell_151,table_d3,"TABLE D3, CA, correct, best arm 0.18",pipeline,,3,NA,0.877,NA,0.8769000000000003,1,NA,NA,"The rewrite gives 0.877, which is the published value."
offer-westort_coppock_green_2021,table_d3_cell_152,table_d3,"TABLE D3, CA, rmse_best, best arm 0.18",pipeline,,3,NA,0.025,NA,0.02545335034407884,1,NA,NA,"The rewrite gives 0.025, which is the published value."
offer-westort_coppock_green_2021,table_d3_cell_153,table_d3,"TABLE D3, CA, rmse_te, best arm 0.18",pipeline,,3,NA,0.032,NA,0.03176645037352781,1,NA,NA,"The rewrite gives 0.032, which is the published value."
offer-westort_coppock_green_2021,table_d3_cell_154,table_d3,"TABLE D3, CA, cov_best, best arm 0.18",pipeline,,3,NA,0.949,NA,0.9491000000000002,1,NA,NA,"The rewrite gives 0.949, which is the published value."
offer-westort_coppock_green_2021,table_d3_cell_155,table_d3,"TABLE D3, CA, cov_te, best arm 0.18",pipeline,,3,NA,0.943,NA,0.9433,1,NA,NA,"The rewrite gives 0.943, which is the published value."
offer-westort_coppock_green_2021,table_d3_cell_156,table_d3,"TABLE D3, CA, correct, best arm 0.19",pipeline,,3,NA,0.923,NA,0.9231,1,NA,NA,"The rewrite gives 0.923, which is the published value."
offer-westort_coppock_green_2021,table_d3_cell_157,table_d3,"TABLE D3, CA, rmse_best, best arm 0.19",pipeline,,3,NA,0.024,NA,0.02425052522750749,1,NA,NA,"The rewrite gives 0.024, which is the published value."
offer-westort_coppock_green_2021,table_d3_cell_158,table_d3,"TABLE D3, CA, rmse_te, best arm 0.19",pipeline,,3,NA,0.030,NA,0.03020959013593649,1,NA,NA,"The rewrite gives 0.030, which is the published value."
offer-westort_coppock_green_2021,table_d3_cell_159,table_d3,"TABLE D3, CA, cov_best, best arm 0.19",pipeline,,3,NA,0.956,NA,0.9555,1,NA,NA,"The rewrite gives 0.956, which is the published value."
offer-westort_coppock_green_2021,table_d3_cell_160,table_d3,"TABLE D3, CA, cov_te, best arm 0.19",pipeline,,3,NA,0.949,NA,0.949,1,NA,NA,"The rewrite gives 0.949, which is the published value."
offer-westort_coppock_green_2021,table_d3_cell_161,table_d3,"TABLE D3, CA, correct, best arm 0.2",pipeline,,3,NA,0.956,NA,0.9560000000000004,1,NA,NA,"The rewrite gives 0.956, which is the published value."
offer-westort_coppock_green_2021,table_d3_cell_162,table_d3,"TABLE D3, CA, rmse_best, best arm 0.2",pipeline,,3,NA,0.023,NA,0.02338363176240237,1,NA,NA,"The rewrite gives 0.023, which is the published value."
offer-westort_coppock_green_2021,table_d3_cell_163,table_d3,"TABLE D3, CA, rmse_te, best arm 0.2",pipeline,,3,NA,0.029,NA,0.02932266358822316,1,NA,NA,"The rewrite gives 0.029, which is the published value."
offer-westort_coppock_green_2021,table_d3_cell_164,table_d3,"TABLE D3, CA, cov_best, best arm 0.2",pipeline,,3,NA,0.957,NA,0.9566,1,NA,NA,"The rewrite gives 0.957, which is the published value."
offer-westort_coppock_green_2021,table_d3_cell_165,table_d3,"TABLE D3, CA, cov_te, best arm 0.2",pipeline,,3,NA,0.952,NA,0.9516000000000004,1,NA,NA,"The rewrite gives 0.952, which is the published value."
offer-westort_coppock_green_2021,table_d4_cell_001,table_d4,"TABLE D4, TS, correct, case 1, first batch 100",pipeline,,3,0.968,0.968,1,0.9681000000000002,1,NA,NA,"The rewrite gives 0.968, which is the published value."
